Algorithm,Parameters,Dataset,Fold,Description,Precision,Recall,F-measure,AUC,G-mean
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 1.0}",led7digit-0-2-4-5-6-7-8-9_vs_1,4,Preliminary,0.409091,1.0,0.580645,0.935961,0.933767
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.01}",led7digit-0-2-4-5-6-7-8-9_vs_1,3,Preliminary,0.46875,0.789474,0.588235,0.852865,0.850506
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.01}",led7digit-0-2-4-5-6-7-8-9_vs_1,1,Preliminary,0.365854,0.789474,0.5,0.830697,0.829674
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.01}",vehicle2,8,Preliminary,0.900901,0.917431,0.909091,0.9412,0.9409
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 10.0}",yeast1,2,Preliminary,0.557471,0.453271,0.5,0.65358,0.622128
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.001}",led7digit-0-2-4-5-6-7-8-9_vs_1,1,Preliminary,0.416667,0.789474,0.545455,0.843013,0.841311
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.001}",yeast-1_vs_7,8,Preliminary,0.090909,0.866667,0.164557,0.629595,0.583255
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 10.0}",led7digit-0-2-4-5-6-7-8-9_vs_1,4,Preliminary,0.514286,1.0,0.679245,0.958128,0.957213
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 1.0}",yeast-1_vs_7,4,Preliminary,1.0,0.066667,0.125,0.533333,0.258199
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.001}",led7digit-0-2-4-5-6-7-8-9_vs_1,1,Preliminary,0.375,0.789474,0.508475,0.83316,0.832014
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 1.0}",led7digit-0-2-4-5-6-7-8-9_vs_1,3,Preliminary,0.647059,0.578947,0.611111,0.774695,0.749557
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.01}",led7digit-0-2-4-5-6-7-8-9_vs_1,4,Preliminary,0.382979,1.0,0.553846,0.928571,0.92582
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 10.0}",led7digit-0-2-4-5-6-7-8-9_vs_1,3,Preliminary,0.647059,0.578947,0.611111,0.774695,0.749557
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.1}",led7digit-0-2-4-5-6-7-8-9_vs_1,3,Preliminary,0.46875,0.789474,0.588235,0.852865,0.850506
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 10.0}",yeast-1_vs_7,5,Preliminary,0.0,0.0,0.0,0.5,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.1}",led7digit-0-2-4-5-6-7-8-9_vs_1,4,Preliminary,0.151515,0.277778,0.196078,0.569923,0.48935
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.1}",yeast1,1,Preliminary,0.516908,0.497674,0.507109,0.65414,0.635152
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.1}",led7digit-0-2-4-5-6-7-8-9_vs_1,1,Preliminary,0.405405,0.789474,0.535714,0.84055,0.838996
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.1}",led7digit-0-2-4-5-6-7-8-9_vs_1,1,Preliminary,0.395349,0.894737,0.548387,0.883329,0.883255
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.01}",yeast-1_vs_7,8,Preliminary,0.185185,0.666667,0.289855,0.73053,0.727733
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 10.0}",yeast-1_vs_7,9,Preliminary,0.315789,0.4,0.352941,0.669767,0.613037
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.01}",led7digit-0-2-4-5-6-7-8-9_vs_1,1,Preliminary,0.448276,0.684211,0.541667,0.802696,0.793903
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.001}",led7digit-0-2-4-5-6-7-8-9_vs_1,4,Preliminary,0.409091,1.0,0.580645,0.935961,0.933767
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.01}",yeast-1_vs_7,8,Preliminary,0.126316,0.8,0.218182,0.706075,0.6998
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.001}",yeast-1_vs_7,4,Preliminary,0.155556,0.466667,0.233333,0.644548,0.619516
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.1}",led7digit-0-2-4-5-6-7-8-9_vs_1,3,Preliminary,0.647059,0.578947,0.611111,0.774695,0.749557
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.001}",led7digit-0-2-4-5-6-7-8-9_vs_1,3,Preliminary,0.46875,0.789474,0.588235,0.852865,0.850506
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 10.0}",vehicle2,9,Preliminary,0.8,0.036697,0.070175,0.516756,0.19126
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.1}",yeast1,3,Preliminary,0.458874,0.493023,0.475336,0.62814,0.613436
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.001}",led7digit-0-2-4-5-6-7-8-9_vs_1,3,Preliminary,0.647059,0.578947,0.611111,0.774695,0.749557
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.1}",yeast-1_vs_7,9,Preliminary,0.352941,0.4,0.375,0.674419,0.616064
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 10.0}",led7digit-0-2-4-5-6-7-8-9_vs_1,2,Preliminary,0.636364,0.777778,0.7,0.869184,0.864365
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 1.0}",yeast-1_vs_7,4,Preliminary,0.166667,0.133333,0.148148,0.543302,0.356515
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.01}",yeast1,3,Preliminary,0.470032,0.693023,0.56015,0.687421,0.687398
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.001}",yeast-1_vs_7,4,Preliminary,0.095588,0.866667,0.172185,0.64595,0.607072
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.01}",yeast-1_vs_7,5,Preliminary,0.233333,0.466667,0.311111,0.679845,0.645557
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 10.0}",yeast-1_vs_7,9,Preliminary,0.0,0.0,0.0,0.5,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 1.0}",led7digit-0-2-4-5-6-7-8-9_vs_1,3,Preliminary,0.608696,0.736842,0.666667,0.846254,0.839151
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.1}",yeast1,1,Preliminary,0.470199,0.660465,0.549323,0.678717,0.678472
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 1.0}",led7digit-0-2-4-5-6-7-8-9_vs_1,4,Preliminary,0.666667,0.777778,0.717949,0.871648,0.866578
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.01}",led7digit-0-2-4-5-6-7-8-9_vs_1,4,Preliminary,0.583333,0.777778,0.666667,0.864258,0.859921
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.01}",led7digit-0-2-4-5-6-7-8-9_vs_1,3,Preliminary,0.647059,0.578947,0.611111,0.774695,0.749557
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.1}",led7digit-0-2-4-5-6-7-8-9_vs_1,2,Preliminary,0.441176,0.833333,0.576923,0.869869,0.869101
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.1}",vehicle2,8,Preliminary,0.84375,0.990826,0.911392,0.963566,0.96318
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.001}",led7digit-0-2-4-5-6-7-8-9_vs_1,2,Preliminary,0.390244,0.888889,0.542373,0.882868,0.882848
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.01}",led7digit-0-2-4-5-6-7-8-9_vs_1,2,Preliminary,0.380952,0.888889,0.533333,0.880405,0.880364
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 10.0}",led7digit-0-2-4-5-6-7-8-9_vs_1,3,Preliminary,0.7,0.736842,0.717949,0.853643,0.845614
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 10.0}",led7digit-0-2-4-5-6-7-8-9_vs_1,4,Preliminary,0.666667,0.777778,0.717949,0.871648,0.866578
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.1}",yeast1,3,Preliminary,0.493056,0.660465,0.564612,0.691975,0.691257
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 1.0}",led7digit-0-2-4-5-6-7-8-9_vs_1,2,Preliminary,0.482759,0.777778,0.595745,0.851943,0.848709
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.1}",yeast-1_vs_7,5,Preliminary,0.333333,0.6,0.428571,0.75814,0.741463
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 1.0}",yeast-1_vs_7,9,Preliminary,0.666667,0.133333,0.222222,0.564341,0.364298
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.01}",led7digit-0-2-4-5-6-7-8-9_vs_1,3,Preliminary,0.608696,0.736842,0.666667,0.846254,0.839151
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.001}",vehicle2,9,Preliminary,0.75,0.990826,0.853755,0.938088,0.936604
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.01}",yeast-1_vs_7,9,Preliminary,0.162162,0.4,0.230769,0.627907,0.585086
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.001}",led7digit-0-2-4-5-6-7-8-9_vs_1,4,Preliminary,0.583333,0.777778,0.666667,0.864258,0.859921
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 1.0}",led7digit-0-2-4-5-6-7-8-9_vs_1,2,Preliminary,0.736842,0.777778,0.756757,0.876574,0.870988
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.01}",yeast-1_vs_7,9,Preliminary,0.263158,0.333333,0.294118,0.634109,0.558236
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.01}",yeast-1_vs_7,4,Preliminary,0.170213,0.533333,0.258065,0.675545,0.660407
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.1}",led7digit-0-2-4-5-6-7-8-9_vs_1,4,Preliminary,0.666667,0.777778,0.717949,0.871648,0.866578
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.1}",led7digit-0-2-4-5-6-7-8-9_vs_1,3,Preliminary,0.483871,0.789474,0.6,0.855328,0.852789
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 10.0}",led7digit-0-2-4-5-6-7-8-9_vs_1,2,Preliminary,0.736842,0.777778,0.756757,0.876574,0.870988
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 10.0}",vehicle2,9,Preliminary,0.407407,0.100917,0.161765,0.524981,0.309476
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 10.0}",led7digit-0-2-4-5-6-7-8-9_vs_1,3,Preliminary,0.714286,0.526316,0.606061,0.753306,0.718293
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 1.0}",led7digit-0-2-4-5-6-7-8-9_vs_1,4,Preliminary,0.352941,1.0,0.521739,0.918719,0.915117
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.001}",led7digit-0-2-4-5-6-7-8-9_vs_1,2,Preliminary,0.555556,0.833333,0.666667,0.88711,0.885479
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 10.0}",led7digit-0-2-4-5-6-7-8-9_vs_1,4,Preliminary,0.73913,0.944444,0.829268,0.957444,0.957356
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 10.0}",yeast-1_vs_7,9,Preliminary,0.0,0.0,0.0,0.481395,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 10.0}",led7digit-0-2-4-5-6-7-8-9_vs_1,2,Preliminary,0.736842,0.777778,0.756757,0.876574,0.870988
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.1}",led7digit-0-2-4-5-6-7-8-9_vs_1,3,Preliminary,0.342857,0.631579,0.444444,0.759139,0.748345
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.1}",yeast-1_vs_7,9,Preliminary,0.242424,0.533333,0.333333,0.708527,0.686526
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.001}",led7digit-0-2-4-5-6-7-8-9_vs_1,4,Preliminary,0.409091,1.0,0.580645,0.935961,0.933767
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.1}",yeast-1_vs_7,5,Preliminary,0.230769,0.6,0.333333,0.730233,0.718526
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 1.0}",yeast-1_vs_7,9,Preliminary,0.083333,0.066667,0.074074,0.507752,0.251507
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.01}",led7digit-0-2-4-5-6-7-8-9_vs_1,2,Preliminary,0.555556,0.833333,0.666667,0.88711,0.885479
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.1}",led7digit-0-2-4-5-6-7-8-9_vs_1,4,Preliminary,0.4,1.0,0.571429,0.933498,0.931126
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 1.0}",led7digit-0-2-4-5-6-7-8-9_vs_1,3,Preliminary,0.342857,0.631579,0.444444,0.759139,0.748345
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.001}",yeast-1_vs_7,5,Preliminary,0.218182,0.8,0.342857,0.8,0.8
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 10.0}",yeast-1_vs_7,5,Preliminary,0.0,0.0,0.0,0.490698,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 10.0}",led7digit-0-2-4-5-6-7-8-9_vs_1,4,Preliminary,0.514286,1.0,0.679245,0.958128,0.957213
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.001}",led7digit-0-2-4-5-6-7-8-9_vs_1,3,Preliminary,0.7,0.736842,0.717949,0.853643,0.845614
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 1.0}",led7digit-0-2-4-5-6-7-8-9_vs_1,4,Preliminary,0.391304,1.0,0.5625,0.931034,0.928477
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.01}",led7digit-0-2-4-5-6-7-8-9_vs_1,3,Preliminary,0.342857,0.631579,0.444444,0.759139,0.748345
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.1}",yeast-1_vs_7,9,Preliminary,0.235294,0.266667,0.25,0.603101,0.500542
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.001}",led7digit-0-2-4-5-6-7-8-9_vs_1,3,Preliminary,0.342857,0.631579,0.444444,0.759139,0.748345
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.1}",led7digit-0-2-4-5-6-7-8-9_vs_1,2,Preliminary,0.441176,0.833333,0.576923,0.869869,0.869101
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.001}",yeast-1_vs_7,9,Preliminary,0.193548,0.4,0.26087,0.64186,0.594549
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.01}",led7digit-0-2-4-5-6-7-8-9_vs_1,4,Preliminary,0.339623,1.0,0.507042,0.913793,0.909718
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 1.0}",led7digit-0-2-4-5-6-7-8-9_vs_1,4,Preliminary,0.428571,0.833333,0.566038,0.867406,0.866736
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.01}",yeast-1_vs_7,5,Preliminary,0.196429,0.733333,0.309859,0.762016,0.761476
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 1.0}",yeast-1_vs_7,9,Preliminary,0.25,0.2,0.222222,0.57907,0.437753
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.01}",led7digit-0-2-4-5-6-7-8-9_vs_1,2,Preliminary,0.583333,0.777778,0.666667,0.864258,0.859921
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 10.0}",led7digit-0-2-4-5-6-7-8-9_vs_1,4,Preliminary,0.439024,1.0,0.610169,0.94335,0.941647
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.1}",led7digit-0-2-4-5-6-7-8-9_vs_1,4,Preliminary,0.394737,0.833333,0.535714,0.860016,0.859602
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.001}",led7digit-0-2-4-5-6-7-8-9_vs_1,4,Preliminary,0.428571,0.833333,0.566038,0.867406,0.866736
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 10.0}",led7digit-0-2-4-5-6-7-8-9_vs_1,2,Preliminary,0.736842,0.777778,0.756757,0.876574,0.870988
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.001}",led7digit-0-2-4-5-6-7-8-9_vs_1,4,Preliminary,0.391304,1.0,0.5625,0.931034,0.928477
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 1.0}",yeast-1_vs_7,6,Preliminary,0.35,0.466667,0.4,0.70296,0.662056
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.001}",yeast-1_vs_7,4,Preliminary,0.3125,0.333333,0.322581,0.640966,0.562316
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.001}",yeast-1_vs_7,9,Preliminary,0.209302,0.6,0.310345,0.72093,0.710715
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.1}",led7digit-0-2-4-5-6-7-8-9_vs_1,2,Preliminary,0.555556,0.833333,0.666667,0.88711,0.885479
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.1}",led7digit-0-2-4-5-6-7-8-9_vs_1,4,Preliminary,0.367347,1.0,0.537313,0.923645,0.920484
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.01}",led7digit-0-2-4-5-6-7-8-9_vs_1,4,Preliminary,0.473684,1.0,0.642857,0.950739,0.949462
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 10.0}",yeast1,3,Preliminary,0.483721,0.483721,0.483721,0.636747,0.618085
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 10.0}",led7digit-0-2-4-5-6-7-8-9_vs_1,5,Preliminary,0.53125,0.894737,0.666667,0.910423,0.910287
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.01}",yeast-1_vs_7,9,Preliminary,0.133333,0.666667,0.222222,0.682171,0.681994
